,image_name,citizen_label,official_label
3448,32263_s.jpg,0.0,0.0
3449,172_s.jpg,8.0,8.0
3450,28088_w.jpg,1.0,8.0
3451,36739_n.jpg,0.0,9.0
3452,36199_s.jpg,1.0,9.0
3453,1593_n.jpg,9.0,9.0
3454,1668_s.jpg,9.0,9.0
3455,33782_n.jpg,4.0,4.0
3456,551_n.jpg,4.0,9.0
3457,532_n.jpg,0.0,2.0
3458,31517_w.jpg,9.0,9.0
3459,28277_s.jpg,0.0,1.0
3460,31085_s.jpg,9.0,9.0
3461,31262_n.jpg,5.0,5.0
3462,31296_w.jpg,9.0,9.0
3463,22495_w.jpg,9.0,9.0
3464,1577_n.jpg,9.0,9.0
3465,35606_n.jpg,5.0,1.0
3466,33226_n.jpg,9.0,9.0
3467,27077_e.jpg,0.0,0.0
3468,28264_w.jpg,1.0,1.0
3469,25729_w.jpg,4.0,9.0
3470,1113_w.jpg,9.0,9.0
3471,24471_n.jpg,1.0,9.0
3472,2187_e.jpg,9.0,9.0
3473,438_e.jpg,5.0,8.0
3474,31136_e.jpg,4.0,8.0
3475,31245_e.jpg,0.0,8.0
3476,1591_n.jpg,4.0,7.0
3477,35037_w.jpg,4.0,8.0
3478,1958_s.jpg,4.0,9.0
3479,1815_s.jpg,4.0,8.0
3480,22619_w.jpg,9.0,9.0
3481,28848_n.jpg,0.0,1.0
3482,1077_s.jpg,4.0,4.0
3483,30361_s.jpg,0.0,0.0
3484,26058_s.jpg,7.0,5.0
3485,22061_e.jpg,7.0,7.0
3486,24441_n.jpg,5.0,8.0
3487,34130_w.jpg,5.0,4.0
3488,56_e.jpg,9.0,9.0
3489,24447_e.jpg,8.0,8.0
3490,26004_n.jpg,7.0,7.0
3491,33965_w.jpg,9.0,9.0
3492,22394_s.jpg,7.0,7.0
3493,648_w.jpg,4.0,8.0
3494,22402_s.jpg,2.0,0.0
3495,990_n.jpg,4.0,8.0
3496,35004_w.jpg,9.0,9.0
3497,36537_e.jpg,7.0,9.0
3498,483_w.jpg,4.0,4.0
3499,1544_n.jpg,0.0,9.0
3500,26048_s.jpg,4.0,8.0
3501,30695_s.jpg,4.0,8.0
3502,33958_n.jpg,0.0,0.0
3503,23602_n.jpg,5.0,5.0
3504,23526_e.jpg,7.0,7.0
3505,923_w.jpg,0.0,1.0
3506,265_s.jpg,1.0,9.0
3507,1440_n.jpg,9.0,8.0
3508,31143_w.jpg,4.0,8.0
3509,23492_w.jpg,0.0,0.0
3510,30323_s.jpg,4.0,4.0
3511,26364_s.jpg,0.0,0.0
3512,32730_n.jpg,9.0,9.0
3513,36236_e.jpg,0.0,9.0
3514,35641_n.jpg,8.0,9.0
3515,36523_n.jpg,0.0,9.0
3516,33681_s.jpg,0.0,0.0
3517,34404_w.jpg,9.0,9.0
3518,22763_n.jpg,9.0,9.0
3519,1137_s.jpg,4.0,4.0
3520,36662_n.jpg,4.0,2.0
3521,28069_e.jpg,4.0,4.0
3522,2229_s.jpg,2.0,2.0
3523,1767_e.jpg,9.0,9.0
3524,31561_w.jpg,4.0,8.0
3525,1117_s.jpg,9.0,9.0
3526,1763_e.jpg,2.0,2.0
3527,28064_e.jpg,4.0,4.0
3528,2130_w.jpg,9.0,9.0
3529,34825_e.jpg,9.0,9.0
3530,23179_e.jpg,0.0,0.0
3531,2132_e.jpg,9.0,9.0
3532,31561_s.jpg,4.0,4.0
3533,32323_n.jpg,4.0,9.0
3534,25699_e.jpg,4.0,8.0
3535,36366_s.jpg,3.0,9.0
3536,28252_e.jpg,8.0,8.0
3537,32259_s.jpg,0.0,0.0
3538,257_e.jpg,9.0,9.0
3539,30755_s.jpg,9.0,9.0
3540,34941_w.jpg,4.0,4.0
3541,30868_w.jpg,3.0,4.0
3542,28277_e.jpg,0.0,1.0
3543,7_e.jpg,9.0,9.0
3544,188_e.jpg,4.0,9.0
3545,33594_s.jpg,8.0,9.0
3546,1103_w.jpg,4.0,8.0
3547,1784_s.jpg,9.0,9.0
3548,1997_n.jpg,4.0,9.0
3549,24402_e.jpg,4.0,6.0
3550,28264_n.jpg,1.0,1.0
3551,30641_n.jpg,7.0,9.0
3552,27343_e.jpg,4.0,4.0
3553,37963_n.jpg,4.0,1.0
3554,22459_w.jpg,0.0,0.0
3555,29371_e.jpg,0.0,0.0
3556,37763_e.jpg,8.0,5.0
3557,28673_s.jpg,5.0,5.0
3558,1517_s.jpg,4.0,8.0
3559,38465_s.jpg,9.0,9.0
3560,32585_n.jpg,9.0,9.0
3561,35095_s.jpg,9.0,1.0
3562,26257_w.jpg,9.0,9.0
3563,26577_s.jpg,5.0,2.0
3564,37804_w.jpg,0.0,9.0
3565,35050_e.jpg,9.0,9.0
3566,23014_n.jpg,9.0,9.0
3567,23170_n.jpg,0.0,0.0
3568,26428_w.jpg,9.0,9.0
3569,22174_s.jpg,5.0,9.0
3570,34865_e.jpg,9.0,9.0
3571,27813_n.jpg,4.0,4.0
3572,35604_w.jpg,5.0,0.0
3573,22400_s.jpg,7.0,9.0
3574,30314_s.jpg,9.0,9.0
3575,685_n.jpg,9.0,9.0
3576,23080_n.jpg,9.0,9.0
3577,312_w.jpg,3.0,9.0
3578,22596_e.jpg,7.0,7.0
3579,23714_s.jpg,9.0,9.0
3580,33526_n.jpg,9.0,8.0
3581,27634_e.jpg,4.0,4.0
3582,29899_w.jpg,9.0,9.0
3583,28264_s.jpg,1.0,1.0
3584,34706_w.jpg,4.0,9.0
3585,769_e.jpg,1.0,2.0
3586,30740_w.jpg,4.0,5.0
3587,24370_w.jpg,4.0,4.0
3588,29103_n.jpg,4.0,8.0
3589,22277_e.jpg,9.0,9.0
3590,28726_e.jpg,0.0,0.0
3591,34831_w.jpg,1.0,2.0
3592,37901_n.jpg,4.0,1.0
3593,37492_w.jpg,0.0,9.0
3594,1951_e.jpg,9.0,9.0
3595,31885_e.jpg,4.0,8.0
3596,1543_s.jpg,9.0,9.0
3597,35187_s.jpg,4.0,0.0
3598,26767_e.jpg,8.0,8.0
3599,30951_n.jpg,8.0,8.0
3600,1732_w.jpg,4.0,8.0
3601,37787_w.jpg,4.0,5.0
3602,24344_w.jpg,4.0,4.0
3603,31797_s.jpg,1.0,9.0
3604,29170_n.jpg,1.0,9.0
3605,28582_e.jpg,0.0,0.0
3606,31114_n.jpg,9.0,9.0
3607,36555_w.jpg,5.0,9.0
3608,1526_w.jpg,5.0,7.0
3609,113_w.jpg,9.0,9.0
3610,37190_e.jpg,4.0,8.0
3611,36193_s.jpg,9.0,9.0
3612,28307_s.jpg,4.0,8.0
3613,29176_n.jpg,9.0,9.0
3614,589_n.jpg,4.0,8.0
3615,24417_w.jpg,4.0,4.0
3616,28353_s.jpg,4.0,10.0
3617,33953_s.jpg,9.0,9.0
3618,1049_e.jpg,2.0,2.0
3619,31289_s.jpg,4.0,8.0
3620,27454_s.jpg,8.0,10.0
3621,29194_w.jpg,4.0,1.0
3622,32531_s.jpg,9.0,9.0
3623,37175_e.jpg,1.0,9.0
3624,1779_n.jpg,8.0,8.0
3625,32084_n.jpg,1.0,9.0
3626,36235_s.jpg,4.0,8.0
3627,38337_s.jpg,9.0,9.0
3628,24221_w.jpg,1.0,9.0
3629,669_w.jpg,9.0,9.0
3630,31134_w.jpg,4.0,9.0
3631,26024_e.jpg,4.0,1.0
3632,33601_n.jpg,9.0,9.0
3633,28873_w.jpg,9.0,8.0
3634,27629_n.jpg,4.0,9.0
3635,653_n.jpg,9.0,9.0
3636,27546_n.jpg,0.0,0.0
3637,26417_w.jpg,9.0,9.0
3638,25864_s.jpg,0.0,2.0
3639,26027_w.jpg,5.0,8.0
3640,31077_s.jpg,9.0,9.0
3641,28665_n.jpg,5.0,5.0
3642,30442_s.jpg,5.0,9.0
3643,28572_s.jpg,0.0,0.0
3644,34282_n.jpg,9.0,9.0
3645,31713_s.jpg,4.0,9.0
3646,2104_n.jpg,9.0,9.0
3647,33479_s.jpg,1.0,2.0
3648,23051_e.jpg,0.0,0.0
3649,33799_n.jpg,9.0,9.0
3650,26867_n.jpg,9.0,9.0
3651,37844_s.jpg,4.0,5.0
3652,28555_n.jpg,0.0,0.0
3653,34938_n.jpg,4.0,4.0
3654,36158_e.jpg,4.0,2.0
3655,30454_s.jpg,0.0,1.0
3656,1086_n.jpg,0.0,2.0
3657,27206_e.jpg,1.0,4.0
3658,1079_e.jpg,4.0,8.0
3659,35726_n.jpg,3.0,5.0
3660,25802_w.jpg,8.0,9.0
3661,32807_n.jpg,9.0,9.0
3662,117_w.jpg,5.0,5.0
3663,22523_w.jpg,0.0,4.0
3664,22035_e.jpg,7.0,7.0
3665,34787_n.jpg,4.0,4.0
3666,37696_n.jpg,8.0,8.0
3667,1532_e.jpg,4.0,9.0
3668,30694_w.jpg,4.0,9.0
3669,26430_s.jpg,9.0,9.0
3670,23179_s.jpg,0.0,0.0
3671,27527_s.jpg,7.0,7.0
3672,1793_n.jpg,4.0,8.0
3673,2161_n.jpg,4.0,8.0
3674,31058_e.jpg,9.0,9.0
3675,26036_w.jpg,9.0,9.0
3676,26077_e.jpg,4.0,4.0
3677,35738_s.jpg,4.0,1.0
3678,36459_n.jpg,9.0,9.0
3679,1123_s.jpg,4.0,8.0
3680,31266_w.jpg,4.0,2.0
3681,33260_e.jpg,9.0,9.0
3682,85_e.jpg,9.0,9.0
3683,1730_w.jpg,4.0,8.0
3684,29370_w.jpg,0.0,0.0
3685,30143_n.jpg,4.0,9.0
3686,687_n.jpg,4.0,8.0
3687,1727_n.jpg,1.0,0.0
3688,35283_n.jpg,8.0,8.0
3689,170_e.jpg,4.0,2.0
3690,35999_n.jpg,9.0,9.0
3691,22782_n.jpg,9.0,9.0
3692,2124_n.jpg,9.0,9.0
3693,34999_n.jpg,9.0,9.0
3694,31326_s.jpg,0.0,2.0
3695,2271_n.jpg,9.0,9.0
3696,27274_n.jpg,0.0,2.0
3697,22003_w.jpg,1.0,9.0
3698,616_e.jpg,1.0,9.0
3699,749_n.jpg,8.0,9.0
3700,2018_e.jpg,9.0,9.0
3701,1131_e.jpg,4.0,8.0
3702,887_e.jpg,9.0,9.0
3703,36152_s.jpg,3.0,9.0
3704,27639_s.jpg,1.0,0.0
3705,1326_e.jpg,4.0,7.0
3706,1484_s.jpg,0.0,1.0
3707,35772_n.jpg,5.0,5.0
3708,28677_n.jpg,9.0,9.0
3709,1989_s.jpg,7.0,7.0
3710,1848_n.jpg,9.0,9.0
3711,1750_n.jpg,7.0,7.0
3712,28415_w.jpg,0.0,1.0
3713,36258_s.jpg,8.0,8.0
3714,33895_s.jpg,9.0,9.0
3715,23048_n.jpg,4.0,8.0
3716,122_e.jpg,9.0,9.0
3717,30168_n.jpg,9.0,9.0
3718,1242_w.jpg,4.0,1.0
3719,22317_w.jpg,1.0,1.0
3720,26903_n.jpg,4.0,5.0
3721,889_w.jpg,9.0,9.0
3722,25867_n.jpg,4.0,4.0
3723,33294_n.jpg,9.0,9.0
3724,587_s.jpg,9.0,9.0
3725,264_w.jpg,4.0,8.0
3726,33487_e.jpg,9.0,9.0
3727,34595_s.jpg,0.0,0.0
3728,23047_n.jpg,4.0,8.0
3729,31588_w.jpg,9.0,9.0
3730,27707_w.jpg,4.0,10.0
3731,36273_e.jpg,3.0,8.0
3732,35159_w.jpg,4.0,4.0
3733,22039_s.jpg,4.0,8.0
3734,1479_s.jpg,9.0,9.0
3735,31055_s.jpg,4.0,4.0
3736,32019_s.jpg,4.0,8.0
3737,24392_e.jpg,4.0,4.0
3738,27208_s.jpg,0.0,0.0
3739,28059_n.jpg,4.0,8.0
3740,31162_w.jpg,0.0,1.0
3741,2152_w.jpg,4.0,8.0
3742,1195_s.jpg,8.0,8.0
3743,1303_n.jpg,9.0,9.0
3744,26082_s.jpg,7.0,7.0
3745,25824_n.jpg,9.0,4.0
3746,25697_e.jpg,4.0,4.0
3747,32691_e.jpg,2.0,1.0
3748,31419_e.jpg,9.0,9.0
3749,1400_n.jpg,8.0,8.0
3750,33956_e.jpg,9.0,2.0
3751,35086_w.jpg,1.0,8.0
3752,28283_s.jpg,0.0,4.0
3753,24689_s.jpg,5.0,5.0
3754,31324_s.jpg,8.0,8.0
3755,33615_e.jpg,9.0,9.0
3756,36184_e.jpg,4.0,8.0
3757,35176_s.jpg,0.0,0.0
3758,32435_e.jpg,1.0,9.0
3759,35044_e.jpg,0.0,9.0
3760,23514_s.jpg,0.0,0.0
3761,31538_n.jpg,4.0,8.0
3762,35763_n.jpg,5.0,5.0
3763,1715_e.jpg,9.0,9.0
3764,28265_e.jpg,0.0,1.0
3765,37095_w.jpg,0.0,0.0
3766,22617_w.jpg,7.0,7.0
3767,33677_n.jpg,4.0,2.0
3768,32769_n.jpg,9.0,9.0
3769,1632_e.jpg,7.0,7.0
3770,26457_e.jpg,9.0,9.0
3771,34487_w.jpg,0.0,0.0
3772,27986_n.jpg,4.0,10.0
3773,22795_s.jpg,4.0,8.0
3774,1215_w.jpg,4.0,4.0
3775,34675_e.jpg,9.0,9.0
3776,28106_s.jpg,4.0,10.0
3777,31286_e.jpg,9.0,9.0
3778,22782_w.jpg,9.0,9.0
3779,22639_w.jpg,2.0,2.0
3780,32852_n.jpg,9.0,9.0
3781,1611_w.jpg,4.0,9.0
3782,23206_s.jpg,0.0,2.0
3783,29938_w.jpg,5.0,1.0
3784,34876_s.jpg,8.0,9.0
3785,36368_e.jpg,4.0,10.0
3786,23098_s.jpg,4.0,4.0
3787,2091_w.jpg,4.0,8.0
3788,35181_n.jpg,4.0,4.0
3789,26518_s.jpg,9.0,9.0
3790,31555_e.jpg,3.0,2.0
3791,33989_e.jpg,0.0,9.0
3792,27537_w.jpg,6.0,0.0
3793,31885_s.jpg,4.0,8.0
3794,34700_w.jpg,9.0,9.0
3795,28254_s.jpg,4.0,1.0
3796,630_w.jpg,0.0,1.0
3797,22267_e.jpg,4.0,4.0
3798,28107_s.jpg,4.0,4.0
3799,33519_w.jpg,1.0,9.0
3800,23488_s.jpg,0.0,0.0
3801,1410_w.jpg,9.0,9.0
3802,1804_s.jpg,9.0,5.0
3803,32902_w.jpg,9.0,9.0
3804,24342_n.jpg,9.0,5.0
3805,34719_s.jpg,9.0,9.0
3806,444_n.jpg,5.0,3.0
3807,29942_s.jpg,0.0,0.0
3808,38701_e.jpg,9.0,9.0
3809,1739_n.jpg,4.0,8.0
3810,37214_e.jpg,3.0,10.0
3811,29176_e.jpg,9.0,9.0
3812,31649_e.jpg,6.0,6.0
3813,28128_n.jpg,4.0,4.0
3814,32356_e.jpg,1.0,0.0
3815,1738_w.jpg,4.0,8.0
3816,31291_s.jpg,9.0,9.0
3817,34526_s.jpg,0.0,9.0
3818,31985_e.jpg,4.0,9.0
3819,1030_n.jpg,0.0,2.0
3820,1947_e.jpg,9.0,9.0
3821,520_w.jpg,8.0,4.0
3822,34740_w.jpg,9.0,9.0
3823,646_e.jpg,9.0,9.0
3824,29662_e.jpg,4.0,8.0
3825,2141_w.jpg,2.0,1.0
3826,32182_w.jpg,0.0,0.0
3827,38337_w.jpg,9.0,9.0
3828,36179_w.jpg,8.0,9.0
3829,785_e.jpg,5.0,6.0
3830,35193_w.jpg,3.0,3.0
3831,31924_n.jpg,9.0,9.0
3832,1257_e.jpg,9.0,9.0
3833,23312_w.jpg,5.0,9.0
3834,32084_e.jpg,9.0,9.0
3835,34699_s.jpg,9.0,9.0
3836,346_s.jpg,9.0,9.0
3837,30933_n.jpg,9.0,9.0
3838,29810_s.jpg,9.0,9.0
3839,35438_n.jpg,9.0,9.0
3840,24476_s.jpg,9.0,9.0
3841,30765_e.jpg,9.0,9.0
3842,30960_n.jpg,9.0,9.0
3843,24931_s.jpg,4.0,8.0
3844,31090_w.jpg,9.0,9.0
3845,727_e.jpg,9.0,9.0
3846,36665_w.jpg,4.0,5.0
3847,31419_s.jpg,4.0,8.0
3848,623_e.jpg,9.0,9.0
3849,34493_w.jpg,0.0,0.0
3850,37762_n.jpg,0.0,9.0
3851,30665_e.jpg,4.0,9.0
3852,22565_s.jpg,0.0,6.0
3853,38075_w.jpg,3.0,4.0
3854,1106_e.jpg,4.0,10.0
3855,1100_e.jpg,4.0,8.0
3856,31987_e.jpg,1.0,1.0
3857,36144_e.jpg,4.0,9.0
3858,28023_n.jpg,4.0,9.0
3859,27771_w.jpg,0.0,4.0
3860,762_n.jpg,9.0,9.0
3861,27812_s.jpg,4.0,8.0
3862,35767_s.jpg,4.0,5.0
3863,27920_w.jpg,0.0,0.0
3864,32186_e.jpg,0.0,0.0
3865,29773_w.jpg,0.0,8.0
3866,26371_e.jpg,4.0,8.0
3867,23521_s.jpg,0.0,0.0
3868,34708_e.jpg,9.0,9.0
3869,36480_s.jpg,5.0,8.0
3870,22177_e.jpg,9.0,9.0
3871,22737_s.jpg,0.0,0.0
3872,23204_n.jpg,4.0,5.0
3873,29804_n.jpg,9.0,8.0
3874,22506_s.jpg,0.0,8.0
3875,1106_w.jpg,2.0,4.0
3876,768_e.jpg,4.0,4.0
3877,30610_s.jpg,6.0,8.0
3878,24382_w.jpg,9.0,9.0
3879,27763_w.jpg,0.0,1.0
3880,37566_n.jpg,4.0,8.0
3881,31795_w.jpg,4.0,8.0
3882,32149_w.jpg,9.0,9.0
3883,31342_n.jpg,0.0,0.0
3884,1615_e.jpg,8.0,8.0
3885,31346_s.jpg,4.0,4.0
3886,37698_e.jpg,9.0,9.0
3887,36132_n.jpg,1.0,8.0
3888,625_s.jpg,9.0,9.0
3889,102_w.jpg,7.0,7.0
3890,328_e.jpg,9.0,8.0
3891,31797_e.jpg,1.0,9.0
3892,34069_s.jpg,8.0,9.0
3893,22733_w.jpg,4.0,8.0
3894,27463_e.jpg,4.0,4.0
3895,26611_w.jpg,4.0,8.0
3896,830_s.jpg,9.0,9.0
3897,34570_n.jpg,5.0,0.0
3898,30204_s.jpg,5.0,5.0
3899,33865_e.jpg,9.0,9.0
3900,34836_e.jpg,8.0,9.0
3901,32777_n.jpg,9.0,9.0
3902,36462_w.jpg,4.0,9.0
3903,30613_w.jpg,8.0,8.0
3904,26012_n.jpg,4.0,8.0
3905,35165_s.jpg,0.0,0.0
3906,30779_n.jpg,9.0,9.0
3907,24373_n.jpg,9.0,4.0
3908,1246_w.jpg,2.0,2.0
3909,1537_e.jpg,0.0,0.0
3910,363_n.jpg,4.0,5.0
3911,27765_s.jpg,4.0,10.0
3912,26578_s.jpg,5.0,5.0
3913,31839_n.jpg,4.0,2.0
3914,27635_n.jpg,4.0,4.0
3915,31085_w.jpg,9.0,9.0
3916,33558_w.jpg,4.0,9.0
3917,24363_n.jpg,4.0,4.0
3918,31561_n.jpg,4.0,8.0
3919,2012_n.jpg,9.0,9.0
3920,30897_w.jpg,8.0,8.0
3921,34498_e.jpg,0.0,0.0
3922,37275_e.jpg,9.0,9.0
3923,1251_n.jpg,4.0,4.0
3924,35179_n.jpg,0.0,0.0
3925,814_n.jpg,9.0,9.0
3926,25638_n.jpg,9.0,4.0
3927,22385_w.jpg,7.0,7.0
3928,33493_s.jpg,9.0,9.0
3929,25931_e.jpg,9.0,9.0
3930,27982_s.jpg,4.0,4.0
3931,33463_n.jpg,9.0,9.0
3932,24558_n.jpg,8.0,8.0
3933,31225_e.jpg,4.0,9.0
3934,38643_w.jpg,0.0,0.0
3935,33455_n.jpg,9.0,9.0
3936,32754_s.jpg,9.0,9.0
3937,31078_w.jpg,8.0,9.0
3938,427_n.jpg,9.0,9.0
3939,1192_e.jpg,4.0,10.0
3940,742_n.jpg,9.0,8.0
3941,35202_s.jpg,5.0,5.0
3942,22600_n.jpg,9.0,9.0
3943,35283_s.jpg,8.0,9.0
3944,37868_e.jpg,4.0,8.0
3945,36503_n.jpg,4.0,9.0
3946,30461_s.jpg,5.0,5.0
3947,28652_s.jpg,4.0,9.0
3948,22532_n.jpg,2.0,2.0
3949,26961_e.jpg,4.0,4.0
3950,29997_e.jpg,7.0,9.0
3951,28572_n.jpg,0.0,0.0
3952,36234_n.jpg,4.0,8.0
3953,31864_s.jpg,1.0,9.0
3954,2305_w.jpg,9.0,9.0
3955,1744_e.jpg,0.0,2.0
3956,35000_s.jpg,5.0,1.0
3957,1445_n.jpg,4.0,8.0
3958,38512_n.jpg,4.0,4.0
3959,1577_e.jpg,9.0,9.0
3960,26738_w.jpg,5.0,2.0
3961,37800_s.jpg,5.0,5.0
3962,33495_w.jpg,9.0,9.0
3963,1463_e.jpg,0.0,0.0
3964,30861_e.jpg,9.0,9.0
3965,1644_s.jpg,9.0,9.0
3966,2077_w.jpg,4.0,8.0
3967,33147_e.jpg,0.0,2.0
3968,35373_e.jpg,4.0,8.0
3969,837_w.jpg,9.0,9.0
3970,1612_s.jpg,4.0,8.0
3971,36762_s.jpg,9.0,9.0
3972,26020_e.jpg,4.0,8.0
3973,34703_e.jpg,4.0,8.0
3974,35627_w.jpg,1.0,4.0
3975,26333_n.jpg,8.0,8.0
3976,26058_e.jpg,7.0,7.0
3977,23168_w.jpg,9.0,1.0
3978,32159_s.jpg,9.0,2.0
3979,28740_e.jpg,0.0,0.0
3980,35760_w.jpg,4.0,8.0
3981,2145_e.jpg,2.0,1.0
3982,30264_s.jpg,7.0,7.0
3983,1969_n.jpg,4.0,9.0
3984,26951_s.jpg,8.0,9.0
3985,24422_s.jpg,9.0,9.0
3986,34228_w.jpg,9.0,9.0
3987,24146_w.jpg,0.0,1.0
3988,30255_w.jpg,0.0,0.0
3989,38394_e.jpg,3.0,2.0
3990,29350_n.jpg,0.0,0.0
3991,1715_s.jpg,9.0,9.0
3992,26182_s.jpg,4.0,8.0
3993,22603_s.jpg,4.0,4.0
3994,35084_w.jpg,9.0,8.0
3995,22317_n.jpg,1.0,1.0
3996,24396_n.jpg,9.0,9.0
3997,31187_e.jpg,9.0,9.0
3998,26004_w.jpg,7.0,7.0
3999,22543_s.jpg,4.0,7.0
4000,2309_w.jpg,9.0,9.0
4001,36547_s.jpg,1.0,9.0
4002,36023_w.jpg,0.0,0.0
4003,22508_n.jpg,0.0,1.0
4004,655_w.jpg,1.0,9.0
4005,30869_e.jpg,1.0,1.0
4006,29125_s.jpg,9.0,9.0
4007,35001_e.jpg,4.0,9.0
4008,36765_s.jpg,8.0,9.0
4009,30813_e.jpg,8.0,8.0
4010,28480_e.jpg,9.0,9.0
4011,1136_n.jpg,4.0,4.0
4012,1362_s.jpg,4.0,4.0
4013,2239_e.jpg,9.0,9.0
4014,23198_e.jpg,9.0,8.0
4015,36128_n.jpg,4.0,8.0
4016,2010_e.jpg,9.0,9.0
4017,34689_w.jpg,1.0,2.0
4018,34226_w.jpg,5.0,0.0
4019,31035_n.jpg,8.0,8.0
4020,34229_n.jpg,4.0,9.0
4021,31037_e.jpg,4.0,4.0
4022,1644_e.jpg,7.0,7.0
4023,26461_w.jpg,9.0,9.0
4024,27820_w.jpg,8.0,8.0
4025,33480_w.jpg,9.0,9.0
4026,34231_e.jpg,9.0,9.0
4027,27636_w.jpg,4.0,4.0
4028,2146_w.jpg,9.0,9.0
4029,36261_w.jpg,9.0,9.0
4030,1242_s.jpg,4.0,1.0
4031,23344_s.jpg,0.0,0.0
4032,34704_w.jpg,9.0,9.0
4033,29001_s.jpg,5.0,9.0
4034,37899_n.jpg,1.0,0.0
4035,27535_s.jpg,1.0,0.0
4036,31843_n.jpg,5.0,9.0
4037,214_w.jpg,9.0,9.0
4038,37636_e.jpg,9.0,9.0
4039,1889_w.jpg,9.0,9.0
4040,409_w.jpg,9.0,9.0
4041,27771_s.jpg,0.0,1.0
4042,38207_w.jpg,9.0,9.0
4043,1905_e.jpg,9.0,9.0
4044,36583_w.jpg,1.0,9.0
4045,32792_e.jpg,2.0,2.0
4046,26683_w.jpg,5.0,5.0
4047,22584_s.jpg,4.0,8.0
4048,1213_n.jpg,2.0,4.0
4049,27817_e.jpg,8.0,8.0
4050,26160_n.jpg,9.0,9.0
4051,28501_s.jpg,0.0,0.0
4052,27533_w.jpg,3.0,3.0
4053,36252_e.jpg,9.0,9.0
4054,24396_s.jpg,9.0,9.0
4055,1056_s.jpg,4.0,4.0
4056,32696_s.jpg,9.0,9.0
4057,30893_n.jpg,8.0,8.0
4058,37781_s.jpg,4.0,1.0
4059,1050_e.jpg,2.0,2.0
4060,31499_e.jpg,2.0,2.0
4061,28030_n.jpg,8.0,8.0
4062,33466_s.jpg,9.0,9.0
4063,28657_e.jpg,5.0,1.0
4064,1906_s.jpg,9.0,9.0
4065,34401_e.jpg,9.0,9.0
4066,38406_w.jpg,3.0,8.0
4067,2316_e.jpg,4.0,8.0
4068,34627_n.jpg,8.0,8.0
4069,35480_w.jpg,0.0,2.0
4070,35763_w.jpg,5.0,5.0
4071,35481_e.jpg,3.0,0.0
4072,1426_e.jpg,9.0,9.0
4073,26932_n.jpg,8.0,8.0
4074,1531_w.jpg,7.0,7.0
4075,32517_e.jpg,7.0,7.0
4076,31083_w.jpg,9.0,9.0
4077,33277_s.jpg,4.0,9.0
4078,23179_n.jpg,0.0,0.0
4079,2313_e.jpg,0.0,1.0
4080,30623_s.jpg,5.0,5.0
4081,37809_w.jpg,0.0,9.0
4082,37206_s.jpg,9.0,9.0
4083,22639_n.jpg,4.0,4.0
4084,36247_w.jpg,1.0,9.0
4085,27212_s.jpg,0.0,0.0
4086,22314_s.jpg,2.0,7.0
4087,22690_e.jpg,7.0,7.0
4088,24379_w.jpg,9.0,9.0
4089,23019_s.jpg,9.0,9.0
4090,174_s.jpg,9.0,9.0
4091,35439_e.jpg,4.0,8.0
4092,28659_w.jpg,5.0,5.0
4093,25097_w.jpg,4.0,8.0
4094,32952_w.jpg,9.0,9.0
4095,933_e.jpg,4.0,9.0
4096,26063_w.jpg,4.0,9.0
4097,24411_e.jpg,4.0,4.0
4098,31211_s.jpg,9.0,9.0
4099,449_s.jpg,9.0,9.0
4100,36491_s.jpg,0.0,9.0
4101,24958_e.jpg,4.0,4.0
4102,37245_e.jpg,3.0,3.0
4103,24398_e.jpg,9.0,9.0
4104,2081_s.jpg,9.0,9.0
4105,24126_n.jpg,8.0,9.0
4106,26012_w.jpg,4.0,8.0
4107,2273_w.jpg,9.0,9.0
4108,34522_s.jpg,0.0,8.0
4109,92_w.jpg,4.0,8.0
4110,23623_n.jpg,4.0,4.0
4111,1253_s.jpg,4.0,4.0
4112,37088_n.jpg,9.0,9.0
4113,1058_w.jpg,8.0,8.0
4114,588_n.jpg,4.0,8.0
4115,37717_e.jpg,0.0,1.0
4116,1605_w.jpg,0.0,0.0
4117,34231_w.jpg,9.0,9.0
4118,30820_e.jpg,9.0,9.0
4119,27810_n.jpg,8.0,10.0
4120,36590_e.jpg,7.0,9.0
4121,37748_w.jpg,9.0,9.0
4122,37855_w.jpg,4.0,8.0
4123,38683_w.jpg,4.0,2.0
4124,958_n.jpg,5.0,1.0
4125,34065_n.jpg,2.0,9.0
4126,613_e.jpg,6.0,9.0
4127,33474_w.jpg,9.0,9.0
4128,36674_w.jpg,9.0,9.0
4129,26239_e.jpg,4.0,4.0
4130,24372_s.jpg,4.0,4.0
4131,578_w.jpg,0.0,1.0
4132,37645_e.jpg,5.0,8.0
4133,31528_s.jpg,4.0,4.0
4134,1108_e.jpg,4.0,8.0
4135,36402_n.jpg,0.0,9.0
4136,34534_w.jpg,4.0,9.0
4137,37851_n.jpg,4.0,8.0
4138,1194_s.jpg,8.0,8.0
4139,36375_w.jpg,4.0,9.0
4140,22538_w.jpg,0.0,0.0
4141,22696_n.jpg,7.0,7.0
4142,23494_e.jpg,3.0,5.0
4143,28802_w.jpg,0.0,9.0
4144,34845_w.jpg,8.0,8.0
4145,36022_w.jpg,0.0,0.0
4146,23602_e.jpg,5.0,5.0
4147,1258_w.jpg,9.0,9.0
4148,28118_s.jpg,1.0,4.0
4149,32120_w.jpg,3.0,2.0
